"ID"	"Length"	"MW"	"Charge"	"pI"	"aIndex"	"InstabilityIndex"	"Boman"	"HidrophobicityIndex"	"HMoment"	"TinyAA"	"SmallAA"	"AliphaticAA"	"AromaticAA"	"NonPolarAA"	"PolarAA"	"ChargedAA"	"BasicAA"	"AcidicAA"	"Globular"	"Surface"	"Transmembrane"	"GO1"	"GO2"	"GO3"	"GO4"	"GO5"	"GO6"	"GO7"	"GO8"	"Tetrahymena"
"A0A1P8B5A1"	229	26502.18384	-17.8374974296599	4.40592959370211	98.3842794759825	44.7799126637555	1.97375545851528	-0.0564192139737991	0.739848349823298	20.524	38.428	31.441	7.424	46.725	53.275	32.314	13.1	19.214	"0.940639269406393"	0.0502283105022831	0.0091324200913242	0	0	0	1	0	0	0	0	1
"A0A1P8B5P2"	374	41967.39014	15.2851203958002	9.32628223494772	89.8930481283422	42.6639037433155	1.90526737967914	-0.0349732620320855	0.993674794267991	31.551	50.535	27.005	9.626	49.733	50.267	25.936	15.775	10.16	"0.917582417582418"	0.0769230769230769	0.00549450549450549	0	0	0	1	0	0	0	0	1
"A0A1P8B6F9"	578	63544.74054	-6.99491676082939	6.43307713901433	96.7820069204152	42.8079584775087	1.2063321799308	0.0919031141868512	0.660337845329082	29.585	52.076	32.526	11.592	55.709	44.291	24.567	13.149	11.419	"0.889084507042254"	0.0440140845070423	0.0669014084507042	0	1	0	0	0	0	0	0	1
"A0A1P8B7F5"	684	76883.57874	11.5165631889895	8.15942810739375	82.3099415204678	33.5448830409357	1.92328947368421	-0.0646345029239766	0.625070508190107	27.339	48.83	27.339	11.111	47.661	52.339	29.532	17.251	12.281	"0.986646884272997"	0.00593471810089021	0.00741839762611276	0	0	0	1	0	0	0	0	1
"A0A1P8B7P8"	269	30326.92594	5.74339451324889	8.64468727386795	93.1226765799256	43.464312267658	1.82739776951673	-0.0285873605947955	0.799595287820319	28.253	49.071	29.368	10.037	51.673	48.327	27.138	15.242	11.896	"0.965250965250965"	0.0347490347490347	0	0	1	0	0	0	0	0	0	1
"A0A1P8B9S9"	1163	131452.52184	-38.1037635750861	4.97567422113327	85.073086844368	47.7725709372313	2.18064488392089	-0.0980051590713671	0.92257698535465	25.709	47.377	26.655	8.255	44.454	55.546	31.47	14.961	16.509	"0.893321769297485"	0.0823937554206418	0.0242844752818734	0	1	0	0	0	0	0	0	1
"A0A1P8BFD8"	247	28229.71864	-0.549470939377662	6.73565381939728	84.412955465587	47.5882591093117	1.79882591093117	-0.0552226720647773	0.721660717100884	23.077	46.154	26.721	8.907	50.607	49.393	29.15	14.98	14.17	"0.945147679324895"	0.0379746835443038	0.0168776371308017	0	1	0	0	0	0	0	0	1
"A0A1P8BGX5"	122	13991.31194	7.90854774685143	10.4411794667063	83.8524590163934	55.8024590163934	1.18590163934426	0.0826229508196722	0.530605295568757	27.049	45.902	27.049	16.393	56.557	43.443	18.852	13.934	4.918	"0.955357142857143"	0.0178571428571429	0.0267857142857143	0	0	0	1	0	0	0	0	1
"A0A2P2CLF5"	148	17227.21484	16.6462887658073	11.1772246765514	94.2567567567568	40.4959459459459	2.2575	-0.136959459459459	0.749593303723516	24.324	40.541	33.108	10.811	53.378	46.622	33.108	22.973	10.135	"0.869565217391304"	0.0942028985507246	0.036231884057971	0	1	0	0	0	0	0	0	1
"A0A2P2CLF9"	507	55103.41104	-2.17100691721047	6.20767682927626	101.617357001972	33.9153846153846	1.33942800788955	0.0531558185404339	0.796704456959389	30.178	50.099	36.095	6.706	57.988	42.012	23.077	11.637	11.44	"0.93158953722334"	0.0482897384305835	0.0201207243460765	0	1	0	0	0	0	0	0	1
"A0A2P2CLG6"	349	37929.16564	46.2741257050386	11.7736724779688	70.5157593123209	45.5593123209169	1.76853868194842	-0.0679656160458453	0.730145123842636	36.676	52.722	26.648	9.456	53.009	46.991	24.928	19.771	5.158	"0.92330383480826"	0.0117994100294985	0.0648967551622419	0	1	0	0	0	0	0	0	1
"A0A2P2CLH1"	125	14247.66354	22.0917505082757	11.8273814138911	73.28	43.8648	2.99024	-0.30512	0.721586991960659	26.4	45.6	23.2	8	47.2	52.8	36.8	28.8	8	"0.947826086956522"	0.0521739130434783	0	0	1	0	0	0	0	0	0	1
"A0A5B9"	178	19967.64494	-0.171743320591682	6.91928061438911	82.1348314606741	35.6679775280899	1.53808988764045	0.0180337078651686	0.60361543426623	30.337	52.809	29.775	12.36	53.371	46.629	23.034	12.36	10.674	"0.898809523809524"	0	0.101190476190476	0	0	0	0	1	0	0	0	0
"A0FGR8"	921	102357.48194	24.3114677474705	9.79803842223357	93.1487513572204	47.9692725298588	1.78156351791531	-0.0346036916395222	0.858090296603169	27.144	48.969	29.967	8.686	52.769	47.231	26.493	15.527	10.966	"0.895718990120746"	0.0526893523600439	0.0515916575192097	0	0	1	0	0	0	0	0	1
"A0FGR9"	886	100035.43534	14.500981659512	8.46541077886623	91.6139954853273	44.9432279909707	1.66924379232506	-0.0191647855530474	0.683723799013279	25.959	48.871	28.894	9.932	53.725	46.275	26.411	14.786	11.625	"0.91324200913242"	0.0410958904109589	0.045662100456621	0	0	1	0	0	0	0	0	1
"A0M8Q6"	106	11253.59754	2.37101563522964	8.48422250115887	62.5471698113208	65.9707547169811	1.55150943396226	-0.0171698113207547	0.457898068931583	40.566	65.094	26.415	8.491	49.057	50.943	20.755	12.264	8.491	"1"	0	0	0	0	0	0	1	0	0	0	0
"A0MES8"	328	35670.96364	-1.69579352400345	6.67563154349998	55.030487804878	50.8179878048781	2.08841463414634	-0.0517378048780488	0.726674815061292	36.28	59.146	19.512	11.585	46.951	53.049	18.293	10.061	8.232	"0.974842767295597"	0.0188679245283019	0.00628930817610063	0	0	0	0	0	1	0	0	0
"A0MFS5"	528	61232.67084	-1.86513168900965	6.63357382468623	80.2462121212121	50.4666666666667	2.75287878787879	-0.208560606060606	0.735962291839397	21.212	43.371	24.621	8.902	45.833	54.167	38.447	19.697	18.75	"0.978764478764479"	0.0193050193050193	0.00193050193050193	0	0	0	0	0	0	1	0	0
"A0SVK0"	291	32469.64634	-5.94072310619372	5.26108044121129	83.1615120274914	60.0134020618557	2.11701030927835	-0.0807903780068728	0.624498414971403	29.21	50.172	28.866	7.56	49.141	50.859	28.179	13.746	14.433	"0.9644128113879"	0.0284697508896797	0.00711743772241993	0	0	0	0	0	1	0	0	0
"A1A4Y4"	181	20142.02654	-4.34706648374761	5.00567351746641	80.2762430939226	30.4795580110497	1.41828729281768	0.0508839779005525	0.705262262801213	30.387	51.381	28.177	9.392	51.934	48.066	22.099	10.497	11.602	"0.964912280701754"	0.0292397660818713	0.00584795321637427	0	0	0	0	1	0	0	0	0
"A1A6M1"	387	44019.61284	-17.258962852427	4.53595795511295	79.2764857881137	63.2020671834625	2.47744186046512	-0.143100775193798	0.996869302481764	27.39	46.77	24.806	5.685	44.703	55.297	31.266	13.437	17.829	"0.93368700265252"	0.0557029177718833	0.0106100795755968	0	1	0	0	0	0	0	0	1
"A1L0T0"	632	67867.74504	7.28933772249853	8.22408031620188	103.844936708861	35.9914556962025	0.89879746835443	0.131645569620253	0.76294556288954	31.171	54.905	37.975	8.861	63.133	36.867	20.728	11.867	8.861	"0.821543408360129"	0.0562700964630225	0.122186495176849	0	0	1	0	0	0	0	0	1
"A1L3X0"	281	33356.31284	13.7107216867513	9.57036822314279	88.0782918149466	37.8217081850534	0.488220640569395	0.213060498220641	0.700971111639343	24.199	41.281	28.114	23.488	63.345	36.655	18.505	12.811	5.694	"0.66789667896679"	0.0738007380073801	0.25830258302583	0	0	1	0	0	0	0	0	1
"A2KUC3"	121	13059.59924	0.917046812151226	8.16401240208663	70.9090909090909	49.9471074380165	1.24652892561983	0.0816528925619835	0.492281154662959	42.149	57.851	25.62	12.397	57.025	42.975	15.702	8.264	7.438	"1"	0	0	0	0	0	0	1	0	0	0	0
"A2NJV5"	120	13085.04874	0.397425691702428	7.40720622850468	91.75	42.185	0.81125	0.14625	0.530624735096616	34.167	51.667	27.5	10.833	58.333	41.667	15	8.333	6.667	"0.9"	0.0181818181818182	0.0818181818181818	0	0	0	0	1	0	0	0	0
"A2NXD2"	117	13026.05714	1.15876997627532	8.19430959161691	91.7094017094017	43.1076923076923	0.877435897435897	0.141282051282051	0.468695781144772	30.769	49.573	29.06	13.675	60.684	39.316	18.803	10.256	8.547	"0.88785046728972"	0.0373831775700935	0.0747663551401869	0	0	0	0	1	0	0	0	0
"A2RU30"	521	59213.33784	-10.772203600351	5.42321771716956	62.341650671785	70.6990403071017	2.42489443378119	-0.14468330134357	0.701671694762752	28.407	49.904	21.113	9.789	44.722	55.278	28.407	14.012	14.395	"0.974559686888454"	0.0176125244618395	0.00782778864970646	0	0	0	0	1	0	0	0	0
"A2VDJ0"	1609	179339.20294	-3.21524371404078	6.85674638106426	75.6743318831572	48.691671845867	1.63228091982598	0.00433188315724053	0.784525522256329	30.454	52.766	24.798	11.436	50.404	49.596	22.374	12.119	10.255	"0.938086303939963"	0.024390243902439	0.0375234521575985	0	0	0	0	1	0	0	0	0
"A3EWL3"	1105	122232.84254	-4.02854657961458	6.68834720070273	79.4027149321267	49.152036199095	1.93335746606335	-0.0510497737556561	0.775703178725022	31.222	51.765	26.425	9.321	48.145	51.855	26.606	13.937	12.67	"0.928767123287671"	0.0529680365296804	0.0182648401826484	0	1	0	0	0	0	0	0	1
"A4FU01"	709	79545.40734	0.278768347590417	7.03830391092555	84.1889985895628	55.6473906911142	1.69586741889986	-0.00286318758815231	0.736121891452893	28.632	49.506	27.786	11.142	55.853	44.147	22.849	12.271	10.578	"0.945636623748212"	0.0343347639484979	0.0200286123032904	0	0	1	0	0	0	0	0	1
"A4FVP2"	565	65753.21634	4.3435891179363	7.66095582355909	90.212389380531	42.1502654867257	1.89069026548673	-0.0456814159292035	0.798760564138378	23.717	42.655	28.319	13.628	49.912	50.088	28.85	16.106	12.743	"0.918918918918919"	0.0702702702702703	0.0108108108108108	0	1	0	0	0	0	0	0	1
"A4GNA8"	635	70352.31024	-10.6692191051289	5.18372983744202	86.7086614173228	38.5505511811024	1.5595905511811	0.0280472440944882	0.800526383121474	29.449	51.339	28.976	9.606	51.811	48.189	25.669	12.441	13.228	"0.8976"	0.0464	0.056	0	1	0	0	0	0	0	0	1
"A4QPH2"	592	66944.30584	0.21339359759551	7.04994587872933	81.402027027027	42.3353040540541	1.42875	0.0359121621621622	0.723837640227182	27.365	47.297	27.196	11.824	56.25	43.75	23.986	12.5	11.486	"0.896907216494845"	0.0567010309278351	0.0463917525773196	0	0	1	0	0	0	0	0	1
"A5D6W6"	292	32206.91554	17.0966064391614	10.0767638166926	109.58904109589	42.5914383561644	0.144143835616438	0.274315068493151	0.647561039442937	33.219	49.315	38.356	18.151	69.863	30.137	15.753	12.671	3.082	"0.698581560283688"	0.0780141843971631	0.223404255319149	0	0	1	0	0	0	0	0	1
"A5LHX3"	300	32530.43394	-4.18271304293639	6.43749608213922	71.9333333333333	48.7903333333333	1.7147	0.00166666666666669	0.843462891538841	38.333	57.333	28.667	12	56.667	43.333	24.667	13.333	11.333	"0.986206896551724"	0.00689655172413793	0.00689655172413793	0	0	0	0	1	0	0	0	0
"A5PLL7"	270	31134.97634	-1.40077558985589	6.82492063970408	97.9259259259259	37.9644444444444	1.01096296296296	0.128962962962963	0.817315568914965	25.926	42.963	31.852	17.778	59.63	40.37	25.556	14.815	10.741	"0.765384615384615"	0.0884615384615385	0.146153846153846	0	0	1	0	0	0	0	0	1
"A6NC98"	1476	164809.12854	-65.7516106651157	4.79191133350837	84.4105691056911	64.1329268292683	2.70291327913279	-0.20880081300813	0.861613240301889	27.236	40.786	30.962	4.065	47.832	52.168	33.808	15.447	18.36	"0.972032742155525"	0.0170532060027285	0.0109140518417462	0	0	0	0	1	0	0	0	0
"A6NDG6"	321	34006.06444	-1.76115599917683	5.91571273843775	93.6760124610592	35.6352024922118	1.18196261682243	0.0773831775700935	0.688524204945624	35.202	57.632	35.514	6.854	62.928	37.072	22.43	11.215	11.215	"0.913183279742765"	0.0418006430868167	0.045016077170418	0	0	1	0	0	0	0	0	1
"A6NFH5"	140	15564.66774	1.17213985267976	8.20194110451956	79.9285714285714	27.6607142857143	2.11214285714286	-0.0959285714285714	0.961946161185043	32.143	51.429	23.571	5.714	40.714	59.286	30	15.714	14.286	"0.946153846153846"	0.0538461538461538	0	0	0	1	0	0	0	0	0	1
"A6NGB9"	483	49457.64404	22.0725965643774	10.8476096794	60.1035196687371	87.5482401656315	1.32132505175983	-0.00362318840579709	0.650026926482795	32.091	68.53	22.981	3.934	62.94	37.06	15.735	10.559	5.176	"0.983086680761099"	0.00211416490486258	0.0147991543340381	0	0	0	0	1	0	0	0	0
"A6NGU5"	568	61501.57674	0.894271120448745	7.15339389317747	96.5316901408451	37.768485915493	1.12116197183099	0.104753521126761	0.904414447939246	32.57	54.049	35.211	9.683	58.979	41.021	20.951	11.444	9.507	"0.85663082437276"	0.0519713261648745	0.0913978494623656	0	0	0	0	1	0	0	0	0
"A6NHQ2"	334	34803.35014	24.1266196410416	10.9811206814715	72.9640718562874	40.0140718562874	1.76520958083832	-0.032874251497006	0.82544613801823	38.323	57.485	27.246	8.683	58.683	41.317	26.048	17.665	8.383	"0.938271604938272"	0.037037037037037	0.0246913580246914	1	0	0	0	0	0	0	0	1
"A6NHQ4"	379	39321.80474	15.8699480797543	10.2535765936835	53.2717678100264	86.2759894459103	1.67994722955145	-0.0467810026385224	0.807445479153514	37.731	65.435	24.274	6.069	64.116	35.884	21.108	13.193	7.916	"0.994579945799458"	0.002710027100271	0.002710027100271	1	0	0	0	0	0	0	0	1
"A6NK06"	481	52628.32084	3.14951879062539	7.49789798465431	92.5363825363825	44.6544698544699	1.13615384615385	0.098939708939709	0.86866169295453	31.809	53.222	33.472	12.058	56.549	43.451	22.245	12.89	9.356	"0.874734607218684"	0.0403397027600849	0.0849256900212314	0	0	0	0	1	0	0	0	0
"A6NMB1"	481	52991.75194	15.981273475223	9.22329210116899	86.0914760914761	40.0453222453222	1.63977130977131	-0.00503118503118501	0.69493398669504	32.432	55.301	29.73	9.148	55.094	44.906	21.622	13.306	8.316	"0.925690021231423"	0.0148619957537155	0.059447983014862	0	0	0	0	1	0	0	0	0
"A7XDQ9"	684	77912.28474	13.2274789720258	8.70642530012883	75.5116959064327	43.2039473684211	1.72206140350877	-0.00932748538011695	0.737433651538751	27.193	48.099	24.854	13.45	52.924	47.076	26.023	15.058	10.965	"0.927299703264095"	0.0237388724035608	0.0489614243323442	0	1	0	0	0	0	0	1	1
"A8K4G0"	201	22689.09494	0.561919539170073	7.34121501047463	84.3283582089552	56.3134328358209	1.54348258706468	0.013134328358209	0.759167018863698	28.856	49.751	26.866	9.95	54.229	45.771	24.378	12.935	11.443	"0.848167539267016"	0.031413612565445	0.120418848167539	0	0	0	0	1	0	0	0	0
"A8MQG7"	352	40734.43804	0.0115096018699977	7.0026101108669	78.6363636363636	46.6224431818182	2.76269886363636	-0.216392045454545	0.766723449277587	21.307	43.182	24.716	7.386	43.182	56.818	37.216	19.602	17.614	"0.956140350877193"	0.0409356725146199	0.00292397660818713	0	0	0	1	0	0	0	0	1
"A8MQJ1"	547	61031.37664	0.851860905409586	7.11325027881886	84.1316270566728	33.2202925045704	1.42658135283364	0.0452102376599634	0.865964215707664	28.336	51.554	28.702	13.528	54.845	45.155	24.132	13.346	10.786	"0.905027932960894"	0.0446927374301676	0.0502793296089385	0	1	0	0	0	0	0	0	1
"A8MQN4"	528	60030.99734	3.84783059412988	7.530326647037	88.3901515151515	39.6863636363636	1.44893939393939	0.0462121212121212	0.798758547530774	25.568	47.727	28.598	13.636	52.652	47.348	25	14.394	10.606	"0.822393822393822"	0.0521235521235521	0.125482625482625	0	1	0	0	0	0	0	0	1
"A8MQQ8"	308	34099.54814	4.81396958358161	8.50902740511114	85.8441558441558	46.7957792207792	1.89038961038961	-0.0174350649350649	0.85762985653739	31.169	51.299	28.247	11.688	49.351	50.649	25.649	15.584	10.065	"0.916107382550336"	0.0671140939597315	0.0167785234899329	0	1	0	0	0	0	0	0	1
"A8MQW3"	340	37712.06214	0.262809540861011	7.08648533624523	73.2058823529412	51.1726470588235	1.61305882352941	-0.0125294117647059	0.602128475264582	28.824	51.176	26.471	10.882	55	45	26.176	13.824	12.353	"0.972727272727273"	0.0151515151515152	0.0121212121212121	0	0	0	1	0	0	0	0	1
"A8MR93"	497	57192.28194	17.3202819812903	9.406386241101	102.334004024145	44.2603621730382	0.57887323943662	0.203460764587525	0.643700419706472	24.547	44.668	32.998	18.712	62.978	37.022	20.724	13.28	7.445	"0.739219712525667"	0.0677618069815195	0.193018480492813	0	1	0	1	0	0	0	0	1
"A8MRC4"	260	28776.64224	-16.3883324177485	4.36201120712861	87.8076923076923	42.0288461538462	1.39926923076923	0.0514615384615385	0.715428127417679	28.846	51.538	32.308	10	53.077	46.923	29.231	11.923	17.308	"0.908"	0.032	0.06	0	0	0	0	0	0	0	1	0
"A8MRX0"	459	52103.70934	-7.49880895040243	6.1252600282312	79.1503267973856	42.6444444444444	1.86666666666667	-0.01880174291939	0.691317241511783	25.272	51.416	27.451	13.943	53.377	46.623	27.451	14.161	13.29	"0.902004454342984"	0.0400890868596882	0.0579064587973274	0	1	0	0	0	0	0	0	1
"A8MS68"	623	66661.19164	8.20239240529326	8.67128585034227	93.9325842696629	24.9107544141252	1.35186195826645	0.0604333868378812	0.6853506453964	33.066	54.414	32.905	8.507	54.414	45.586	24.719	14.125	10.594	"0.892332789559543"	0.0440456769983687	0.0636215334420881	0	1	0	0	0	0	0	0	1
"A8MS85"	1647	185034.21284	-65.5803461110586	4.84485143436789	67.7777777777778	44.2519732847602	2.55930783242259	-0.157334547662417	0.907788221209996	27.019	48.695	22.404	9.836	46.63	53.37	34.608	16.151	18.458	"0.959682345754429"	0.0335980452046426	0.00671960904092853	0	1	0	0	0	0	0	0	1
"A8MTL9"	139	15355.37694	-1.86683779680705	5.09101152446971	80.7194244604317	39.7848920863309	1.32697841726619	0.0889928057553957	0.631801665191123	34.532	52.518	27.338	12.23	51.799	48.201	19.424	9.353	10.072	"0.844961240310077"	0.116279069767442	0.0387596899224806	0	0	0	0	1	0	0	0	0
"A8MVZ5"	291	32612.48974	6.3798787743877	8.42546192444269	77.8006872852234	49.6189003436426	1.72010309278351	-0.00975945017182129	0.682197700101775	32.99	50.859	29.553	10.997	55.326	44.674	25.43	14.777	10.653	"0.861209964412811"	0.0106761565836299	0.128113879003559	0	0	0	0	1	0	0	0	0
"A8MW92"	1017	115010.35784	-2.59183910747917	6.80862965206576	65.6047197640118	56.2206489675516	2.47521140609636	-0.180422812192724	0.797718732521687	27.04	48.771	22.222	9.046	44.051	55.949	33.137	17.404	15.733	"0.980139026812314"	0.0168818272095333	0.00297914597815293	1	0	0	0	0	0	0	0	1
"A8MXV4"	375	42233.31004	3.67136794667874	7.69621322815352	79.12	64.1234666666667	1.62712	0.00962666666666669	0.787464593101862	28	50.667	27.467	14.4	58.133	41.867	26.667	15.467	11.2	"0.917808219178082"	0.0493150684931507	0.0328767123287671	0	0	1	0	0	0	0	0	1
"B0F481"	833	91935.45254	-3.73725335556892	6.71213655716101	91.5606242496999	41.9705882352941	1.21521008403361	0.0856302521008404	0.81233170385685	31.933	51.02	31.212	11.765	56.182	43.818	23.409	12.605	10.804	"0.924665856622114"	0.0425273390036452	0.0328068043742406	0	1	0	0	0	0	0	0	1
"B0I1T2"	1018	116442.07874	24.8888805181428	8.90344804130473	86.7878192534381	42.2123772102161	2.07451866404715	-0.0748231827111984	0.916515484376664	25.442	45.874	30.059	12.475	52.849	47.151	29.371	17.387	11.984	"0.926587301587302"	0.0545634920634921	0.0188492063492063	0	0	0	0	1	0	0	0	0
"B0YJ81"	288	32387.80694	6.60661244277607	9.30895333339602	99.2361111111111	40.5385416666667	0.675798611111111	0.191180555555556	0.688854625794529	30.556	47.222	34.028	15.625	62.847	37.153	19.444	11.806	7.639	"0.694244604316547"	0.0683453237410072	0.237410071942446	0	0	1	0	0	0	0	0	1
"B2RXH2"	506	56804.23174	6.44644726025467	7.9067086072627	65.7509881422925	44.5800395256917	1.75067193675889	-0.0186363636363636	0.824056185898441	31.621	49.605	22.925	13.834	53.36	46.64	23.32	13.834	9.486	"0.957661290322581"	0.0403225806451613	0.00201612903225806	1	0	0	0	0	0	0	0	1
"B3DN87"	338	38668.92194	6.69732485433258	8.16536739543204	85.2958579881657	35.0769230769231	1.08934911242604	0.113668639053254	0.626530469210642	27.811	48.817	27.219	16.568	58.58	41.42	21.893	13.018	8.876	"0.73780487804878"	0.0304878048780488	0.231707317073171	0	1	0	0	0	0	0	0	1
"B3DNN5"	543	61761.51124	-6.233403315138	6.27978294107397	81.8600368324125	40.7355432780847	1.51053406998158	0.0129834254143647	0.771026783948123	30.571	45.856	29.834	14.549	55.064	44.936	27.072	13.996	13.076	"0.951219512195122"	0.0318949343339587	0.0168855534709193	0	0	0	1	0	0	0	0	1
"B3H4S0"	136	15743.04734	-3.06076110480709	4.916442874683	86.6911764705882	63.8102941176471	2.17544117647059	-0.0765441176470588	0.593768122307651	21.324	41.912	28.676	9.559	49.265	50.735	33.088	15.441	17.647	"0.952380952380952"	0.0317460317460317	0.0158730158730159	0	1	0	0	0	0	0	0	1
"B3H501"	778	85378.67904	15.088161595539	8.63660044106835	82.6478149100257	42.2159383033419	1.66948586118252	-0.00980719794344472	0.710404111677085	30.977	53.985	27.506	8.997	52.699	47.301	25.964	14.91	11.054	"0.938802083333333"	0.03125	0.0299479166666667	0	1	0	0	0	0	0	0	1
"B3H572"	72	8139.51414	1.1898965378432	8.49129568166238	93.4722222222222	26.8319444444444	1.12777777777778	0.0968055555555555	0.550575594043595	23.611	48.611	33.333	11.111	55.556	44.444	22.222	12.5	9.722	"0.983870967741935"	0	0.0161290322580645	0	1	0	0	0	0	0	0	1
"B3H5S2"	186	20840.03404	3.31502889115852	8.45239544078349	75.4838709677419	30.6720430107527	1.23413978494624	0.0606989247311828	0.712834885242858	31.183	52.151	26.882	12.903	56.452	43.548	23.118	12.903	10.215	"0.960227272727273"	0.0397727272727273	0	0	0	0	0	0	0	1	0	0
"B3H6K1"	434	48520.03154	12.50930949206	9.59865667494447	120.599078341014	25.8110599078341	0.271728110599078	0.275391705069124	0.809313080923717	31.106	47.926	37.788	14.977	62.442	37.558	14.747	9.447	5.3	"0.641509433962264"	0.0660377358490566	0.292452830188679	0	1	0	0	0	0	0	0	1
"B3H7F6"	1555	164930.13034	52.3420301081391	10.2932132607253	51.6720257234727	68.2618006430868	2.21885530546624	-0.114881028938907	0.635134766823707	38.071	59.678	21.608	7.203	45.466	54.534	20.064	12.99	7.074	"0.988996763754045"	0.00453074433656958	0.00647249190938511	0	0	0	0	0	1	0	0	0
"B3H7H1"	409	43800.06464	-8.01633913629138	5.89549730103031	101.344743276284	49.1726161369193	1.15002444987775	0.102518337408313	0.897423557380602	32.029	55.99	37.164	8.313	56.968	43.032	22.983	11.736	11.247	"0.857142857142857"	0.0601503759398496	0.0827067669172932	0	1	0	0	0	0	0	0	1
